Data,Freguesia,Código Territorial,Total Mandatos,Mandatos Disponíveis,Votos Brancos,Percentagem Votos Brancos,Votos Nulos,Percentagem Votos Nulos,Percentagem Votantes,Votantes Inscritos,Total de Votos,Concelho,Distrito,Região
2019-12-03 11:13:36,"Aldeia da Ribeira, Vilar Maior e Badamalos",LOCAL-091141,0.0,0,4,2.47,8,4.94,42.3,383,162,Sabugal,Guarda,Centro
2019-12-03 11:13:36,Lajeosa e Forcalhos,LOCAL-091142,0.0,0,7,7.69,2,2.2,34.47,264,91,Sabugal,Guarda,Centro
2019-12-03 11:13:36,"Pousafoles do Bispo, Pena Lobo e Lomba",LOCAL-091143,0.0,0,2,0.87,6,2.6,53.23,434,231,Sabugal,Guarda,Centro
2019-12-03 11:13:36,"Ruvina, Ruivós e Vale das Éguas",LOCAL-091144,0.0,0,2,1.64,1,0.82,46.74,261,122,Sabugal,Guarda,Centro
2019-12-03 11:13:36,Sabugal e Aldeia de Santo António,LOCAL-091145,0.0,0,28,2.19,26,2.04,47.23,2704,1277,Sabugal,Guarda,Centro
2019-12-03 11:13:36,Santo Estêvão e Moita,LOCAL-091146,0.0,0,4,2.35,7,4.12,38.2,445,170,Sabugal,Guarda,Centro
2019-12-03 11:13:36,Seixo do Côa e Vale Longo,LOCAL-091147,0.0,0,2,1.48,1,0.74,43.41,311,135,Sabugal,Guarda,Centro
2019-12-03 11:13:36,Alvoco da Serra,LOCAL-091201,0.0,0,3,1.2,6,2.41,55.96,445,249,Seia,Guarda,Centro
2019-12-03 11:13:36,Girabolhos,LOCAL-091205,0.0,0,4,2.61,5,3.27,41.69,367,153,Seia,Guarda,Centro
2019-12-03 11:13:36,Loriga,LOCAL-091207,0.0,0,12,2.29,7,1.34,56.79,921,523,Seia,Guarda,Centro
2019-12-03 11:13:36,Paranhos,LOCAL-091208,0.0,0,8,1.28,22,3.51,46.83,1339,627,Seia,Guarda,Centro
2019-12-03 11:13:36,Pinhanços,LOCAL-091209,0.0,0,13,4.13,14,4.44,48.31,652,315,Seia,Guarda,Centro
2019-12-03 11:13:36,Sabugueiro,LOCAL-091210,0.0,0,8,3.69,9,4.15,57.41,378,217,Seia,Guarda,Centro
2019-12-03 11:13:36,Sandomil,LOCAL-091212,0.0,0,16,3.4,14,2.97,62.88,749,471,Seia,Guarda,Centro
2019-12-03 11:13:36,Santa Comba,LOCAL-091213,0.0,0,17,4.51,17,4.51,52.36,720,377,Seia,Guarda,Centro
2019-12-03 11:13:36,Santiago,LOCAL-091216,0.0,0,24,3.86,12,1.93,57.82,1074,621,Seia,Guarda,Centro
2019-12-03 11:13:36,Sazes da Beira,LOCAL-091219,0.0,0,2,1.61,2,1.61,47.33,262,124,Seia,Guarda,Centro
2019-12-03 11:13:36,Teixeira,LOCAL-091221,0.0,0,2,1.69,2,1.69,63.44,186,118,Seia,Guarda,Centro
2019-12-03 11:13:36,Travancinha,LOCAL-091224,0.0,0,7,3.08,10,4.41,56.33,403,227,Seia,Guarda,Centro
2019-12-03 11:13:36,Valezim,LOCAL-091225,0.0,0,9,5.42,3,1.81,61.03,272,166,Seia,Guarda,Centro
2019-12-03 11:13:36,Vila Cova à Coelheira,LOCAL-091228,0.0,0,8,3.69,3,1.38,60.78,357,217,Seia,Guarda,Centro
2019-12-03 11:13:36,Carragozela e Várzea de Meruge,LOCAL-091230,0.0,0,14,4.19,8,2.4,64.98,514,334,Seia,Guarda,Centro
2019-12-03 11:13:36,Sameice e Santa Eulália,LOCAL-091231,0.0,0,11,3.21,9,2.62,63.28,542,343,Seia,Guarda,Centro
2019-12-03 11:13:36,Santa Marinha e São Martinho,LOCAL-091232,0.0,0,34,4.4,17,2.2,52.02,1486,773,Seia,Guarda,Centro
2019-12-03 11:13:36,"Seia, São Romão e Lapa dos Dinheiros",LOCAL-091233,0.0,0,132,3.04,119,2.75,51.8,8369,4335,Seia,Guarda,Centro
2019-12-03 11:13:36,Torrozelo e Folhadosa,LOCAL-091234,0.0,0,11,2.64,21,5.04,58.82,709,417,Seia,Guarda,Centro
2019-12-03 11:13:36,Tourais e Lajes,LOCAL-091235,0.0,0,23,2.83,23,2.83,51.07,1594,814,Seia,Guarda,Centro
2019-12-03 11:13:36,Vide e Cabeça,LOCAL-091236,0.0,0,8,2.34,12,3.51,51.74,661,342,Seia,Guarda,Centro
2019-12-03 11:13:36,Aldeia Nova,LOCAL-091301,0.0,0,5,3.36,2,1.34,50.34,296,149,Trancoso,Guarda,Centro
2019-12-03 11:13:36,Castanheira,LOCAL-091303,0.0,0,1,0.96,1,0.96,60.47,172,104,Trancoso,Guarda,Centro
2019-12-03 11:13:36,Cogula,LOCAL-091304,0.0,0,10,9.52,4,3.81,61.76,170,105,Trancoso,Guarda,Centro
2019-12-03 11:13:36,Cótimos,LOCAL-091305,0.0,0,0,0.0,1,1.0,57.14,175,100,Trancoso,Guarda,Centro
2019-12-03 11:13:36,Fiães,LOCAL-091307,0.0,0,5,3.79,1,0.76,52.17,253,132,Trancoso,Guarda,Centro
2019-12-03 11:13:36,Granja,LOCAL-091309,0.0,0,1,1.2,0,0.0,45.6,182,83,Trancoso,Guarda,Centro
2019-12-03 11:13:36,Guilheiro,LOCAL-091310,0.0,0,2,2.22,1,1.11,56.25,160,90,Trancoso,Guarda,Centro
2019-12-03 11:13:36,Moimentinha,LOCAL-091311,0.0,0,4,4.44,2,2.22,44.55,202,90,Trancoso,Guarda,Centro
2019-12-03 11:13:36,Moreira de Rei,LOCAL-091312,0.0,0,1,0.49,9,4.43,38.59,526,203,Trancoso,Guarda,Centro
2019-12-03 11:13:36,Palhais,LOCAL-091313,0.0,0,1,1.18,0,0.0,47.75,178,85,Trancoso,Guarda,Centro
2019-12-03 11:13:36,Póvoa do Concelho,LOCAL-091314,0.0,0,1,0.72,4,2.9,50.0,276,138,Trancoso,Guarda,Centro
2019-12-03 11:13:36,Reboleiro,LOCAL-091315,0.0,0,4,3.36,1,0.84,54.84,217,119,Trancoso,Guarda,Centro
2019-12-03 11:13:36,Rio de Mel,LOCAL-091316,0.0,0,2,1.34,6,4.03,59.6,250,149,Trancoso,Guarda,Centro
2019-12-03 11:13:36,Tamanhos,LOCAL-091321,0.0,0,0,0.0,4,3.42,47.95,244,117,Trancoso,Guarda,Centro
2019-12-03 11:13:36,Valdujo,LOCAL-091325,0.0,0,2,2.2,2,2.2,43.75,208,91,Trancoso,Guarda,Centro
2019-12-03 11:13:36,Freches e Torres,LOCAL-091330,0.0,0,5,1.85,8,2.96,49.27,548,270,Trancoso,Guarda,Centro
2019-12-03 11:13:36,"Torre do Terrenho, Sebadelhe da Serra e Terrenho",LOCAL-091331,0.0,0,4,1.61,4,1.61,53.8,461,248,Trancoso,Guarda,Centro
2019-12-03 11:13:36,Trancoso (São Pedro e Santa Maria) e Souto Maior,LOCAL-091332,0.0,0,54,3.14,41,2.39,55.56,3094,1719,Trancoso,Guarda,Centro
2019-12-03 11:13:36,Vale do Seixo e Vila Garcia,LOCAL-091333,0.0,0,5,3.94,2,1.57,49.03,259,127,Trancoso,Guarda,Centro
2019-12-03 11:13:36,Vila Franca das Naves e Feital,LOCAL-091334,0.0,0,17,3.6,13,2.75,51.03,925,472,Trancoso,Guarda,Centro
2019-12-03 11:13:36,Vilares e Carnicães,LOCAL-091335,0.0,0,5,2.72,11,5.98,54.44,338,184,Trancoso,Guarda,Centro
2019-12-03 11:13:36,Almendra,LOCAL-091401,0.0,0,1,0.69,2,1.39,36.36,396,144,Vila Nova de Foz Côa,Guarda,Centro
2019-12-03 11:13:36,Castelo Melhor,LOCAL-091402,0.0,0,0,0.0,4,3.48,45.82,251,115,Vila Nova de Foz Côa,Guarda,Centro
2019-12-03 11:13:36,Cedovim,LOCAL-091403,0.0,0,2,1.34,5,3.36,45.02,331,149,Vila Nova de Foz Côa,Guarda,Centro
2019-12-03 11:13:36,Chãs,LOCAL-091404,0.0,0,5,3.62,3,2.17,48.59,284,138,Vila Nova de Foz Côa,Guarda,Centro
2019-12-03 11:13:36,Custóias,LOCAL-091405,0.0,0,3,2.97,0,0.0,41.22,245,101,Vila Nova de Foz Côa,Guarda,Centro
2019-12-03 11:13:36,Horta,LOCAL-091407,0.0,0,3,2.59,0,0.0,45.67,254,116,Vila Nova de Foz Côa,Guarda,Centro
2019-12-03 11:13:36,Muxagata,LOCAL-091410,0.0,0,2,1.32,6,3.97,45.9,329,151,Vila Nova de Foz Côa,Guarda,Centro
2019-12-03 11:13:36,Numão,LOCAL-091411,0.0,0,0,0.0,0,0.0,46.53,288,134,Vila Nova de Foz Côa,Guarda,Centro
2019-12-03 11:13:36,Santa Comba,LOCAL-091412,0.0,0,0,0.0,2,1.92,35.14,296,104,Vila Nova de Foz Côa,Guarda,Centro
2019-12-03 11:13:36,Sebadelhe,LOCAL-091414,0.0,0,3,2.14,3,2.14,51.09,274,140,Vila Nova de Foz Côa,Guarda,Centro
2019-12-03 11:13:36,Seixas,LOCAL-091415,0.0,0,5,3.68,6,4.41,41.46,328,136,Vila Nova de Foz Côa,Guarda,Centro
2019-12-03 11:13:36,Touça,LOCAL-091416,0.0,0,2,2.3,4,4.6,36.71,237,87,Vila Nova de Foz Côa,Guarda,Centro
2019-12-03 11:13:36,Freixo de Numão,LOCAL-091418,0.0,0,9,3.52,13,5.08,44.14,580,256,Vila Nova de Foz Côa,Guarda,Centro
2019-12-03 11:13:36,Vila Nova de Foz Côa,LOCAL-091419,0.0,0,47,3.09,36,2.37,45.96,3307,1520,Vila Nova de Foz Côa,Guarda,Centro
2019-12-03 11:13:36,Alfeizerão,LOCAL-100102,0.0,0,49,3.05,31,1.93,49.14,3268,1606,Alcobaça,Leiria,Centro
2019-12-03 11:13:36,Bárrio,LOCAL-100104,0.0,0,26,3.34,15,1.93,59.25,1313,778,Alcobaça,Leiria,Centro
2019-12-03 11:13:36,Benedita,LOCAL-100105,0.0,0,135,2.95,152,3.32,61.99,7395,4584,Alcobaça,Leiria,Centro
2019-12-03 11:13:36,Cela,LOCAL-100106,0.0,0,38,2.5,58,3.81,54.38,2797,1521,Alcobaça,Leiria,Centro
2019-12-03 11:13:36,Évora de Alcobaça,LOCAL-100108,0.0,0,61,2.62,56,2.41,61.99,3752,2326,Alcobaça,Leiria,Centro
2019-12-03 11:13:36,Maiorga,LOCAL-100109,0.0,0,21,2.14,20,2.04,58.87,1668,982,Alcobaça,Leiria,Centro
2019-12-03 11:13:36,São Martinho do Porto,LOCAL-100112,0.0,0,29,2.22,21,1.6,48.77,2684,1309,Alcobaça,Leiria,Centro
2019-12-03 11:13:36,Turquel,LOCAL-100114,0.0,0,67,3.01,103,4.63,59.95,3715,2227,Alcobaça,Leiria,Centro
2019-12-03 11:13:36,Vimeiro,LOCAL-100116,0.0,0,34,3.3,19,1.84,63.04,1634,1030,Alcobaça,Leiria,Centro
2019-12-03 11:13:36,Aljubarrota,LOCAL-100120,0.0,0,112,3.86,82,2.83,51.77,5600,2899,Alcobaça,Leiria,Centro
2019-12-03 11:13:36,Alcobaça e Vestiaria,LOCAL-100121,0.0,0,87,2.6,76,2.27,54.34,6163,3349,Alcobaça,Leiria,Centro
2019-12-03 11:13:36,"Coz, Alpedriz e Montes",LOCAL-100122,0.0,0,64,4.4,34,2.34,53.77,2704,1454,Alcobaça,Leiria,Centro
2019-12-03 11:13:36,Pataias e Martingança,LOCAL-100123,0.0,0,120,3.66,61,1.86,56.14,5834,3275,Alcobaça,Leiria,Centro
2019-12-03 11:13:36,Almoster,LOCAL-100201,0.0,0,8,2.52,6,1.89,54.47,582,317,Alvaiázere,Leiria,Centro
2019-12-03 11:13:36,Maçãs de Dona Maria,LOCAL-100204,0.0,0,23,2.72,19,2.24,56.39,1502,847,Alvaiázere,Leiria,Centro
2019-12-03 11:13:36,Pelmá,LOCAL-100205,0.0,0,17,4.91,8,2.31,45.05,768,346,Alvaiázere,Leiria,Centro
2019-12-03 11:13:36,Alvaiázere,LOCAL-100208,0.0,0,30,3.06,23,2.35,59.04,1660,980,Alvaiázere,Leiria,Centro
2019-12-03 11:13:36,Pussos São Pedro,LOCAL-100209,0.0,0,21,2.23,26,2.76,58.48,1609,941,Alvaiázere,Leiria,Centro
2019-12-03 11:13:36,Alvorge,LOCAL-100301,0.0,0,16,2.93,16,2.93,56.46,967,546,Ansião,Leiria,Centro
2019-12-03 11:13:36,Avelar,LOCAL-100303,0.0,0,18,1.7,17,1.61,57.25,1848,1058,Ansião,Leiria,Centro
2019-12-03 11:13:36,Chão de Couce,LOCAL-100304,0.0,0,31,3.09,25,2.49,59.09,1699,1004,Ansião,Leiria,Centro
2019-12-03 11:13:36,Pousaflores,LOCAL-100306,0.0,0,9,1.79,17,3.37,59.02,854,504,Ansião,Leiria,Centro
2019-12-03 11:13:36,Santiago da Guarda,LOCAL-100307,0.0,0,39,2.59,35,2.33,55.33,2720,1505,Ansião,Leiria,Centro
2019-12-03 11:13:36,Ansião,LOCAL-100309,0.0,0,61,3.2,39,2.04,58.29,3275,1909,Ansião,Leiria,Centro
2019-12-03 11:13:36,Batalha,LOCAL-100401,0.0,0,185,4.28,117,2.71,57.8,7474,4320,Batalha,Leiria,Centro
2019-12-03 11:13:36,Reguengo do Fetal,LOCAL-100402,0.0,0,46,4.15,31,2.8,58.18,1906,1109,Batalha,Leiria,Centro
2019-12-03 11:13:36,São Mamede,LOCAL-100403,0.0,0,81,4.06,66,3.31,60.75,3284,1995,Batalha,Leiria,Centro
2019-12-03 11:13:36,Golpilheira,LOCAL-100404,0.0,0,30,3.46,24,2.77,65.11,1330,866,Batalha,Leiria,Centro
2019-12-03 11:13:36,Carvalhal,LOCAL-100502,0.0,0,32,2.67,26,2.17,53.65,2235,1199,Bombarral,Leiria,Centro
2019-12-03 11:13:36,Roliça,LOCAL-100503,0.0,0,41,3.42,33,2.75,54.65,2194,1199,Bombarral,Leiria,Centro
2019-12-03 11:13:36,Pó,LOCAL-100505,0.0,0,13,3.23,10,2.48,57.74,698,403,Bombarral,Leiria,Centro
2019-12-03 11:13:36,Bombarral e Vale Covo,LOCAL-100506,0.0,0,85,2.68,53,1.67,53.24,5954,3170,Bombarral,Leiria,Centro
2019-12-03 11:13:36,A dos Francos,LOCAL-100601,0.0,0,27,3.57,26,3.43,53.65,1411,757,Caldas da Rainha,Leiria,Centro
2019-12-03 11:13:36,Alvorninha,LOCAL-100602,0.0,0,37,2.8,22,1.67,53.03,2489,1320,Caldas da Rainha,Leiria,Centro
2019-12-03 11:13:36,Carvalhal Benfeito,LOCAL-100604,0.0,0,18,3.02,9,1.51,57.18,1044,597,Caldas da Rainha,Leiria,Centro
2019-12-03 11:13:36,Foz do Arelho,LOCAL-100606,0.0,0,24,3.72,11,1.7,53.39,1210,646,Caldas da Rainha,Leiria,Centro
2019-12-03 11:13:36,Landal,LOCAL-100607,0.0,0,15,2.78,14,2.59,55.61,971,540,Caldas da Rainha,Leiria,Centro
2019-12-03 11:13:36,Nadadouro,LOCAL-100608,0.0,0,53,5.63,25,2.65,58.44,1612,942,Caldas da Rainha,Leiria,Centro
2019-12-03 11:13:36,Salir de Matos,LOCAL-100609,0.0,0,49,4.11,16,1.34,53.24,2237,1191,Caldas da Rainha,Leiria,Centro
2019-12-03 11:13:36,Santa Catarina,LOCAL-100611,0.0,0,47,3.12,53,3.52,57.36,2624,1505,Caldas da Rainha,Leiria,Centro
2019-12-03 11:13:36,Vidais,LOCAL-100615,0.0,0,10,1.93,13,2.51,55.95,924,517,Caldas da Rainha,Leiria,Centro
2019-12-03 11:13:36,"Nossa Senhora do Pópulo, Coto e São Gregório",LOCAL-100617,0.0,0,250,2.92,113,1.32,51.73,16532,8552,Caldas da Rainha,Leiria,Centro
2019-12-03 11:13:36,Caldas da Rainha - Santo Onofre e Serra do Bouro,LOCAL-100618,0.0,0,137,2.81,95,1.95,46.18,10561,4877,Caldas da Rainha,Leiria,Centro
2019-12-03 11:13:36,Tornada e Salir do Porto,LOCAL-100619,0.0,0,78,3.96,41,2.08,51.9,3796,1970,Caldas da Rainha,Leiria,Centro
2019-12-03 11:13:36,Castanheira de Pêra e Coentral,LOCAL-100703,0.0,0,24,1.62,38,2.57,55.88,2645,1478,Castanheira de Pêra,Leiria,Centro
2019-12-03 11:13:36,Aguda,LOCAL-100801,0.0,0,12,2.14,19,3.39,58.26,963,561,Figueiró dos Vinhos,Leiria,Centro
2019-12-03 11:13:36,Arega,LOCAL-100802,0.0,0,18,4.0,3,0.67,56.39,798,450,Figueiró dos Vinhos,Leiria,Centro
2019-12-03 11:13:36,Campelo,LOCAL-100803,0.0,0,0,0.0,0,0.0,46.99,183,86,Figueiró dos Vinhos,Leiria,Centro
2019-12-03 11:13:36,Figueiró dos Vinhos e Bairradas,LOCAL-100806,0.0,0,65,3.38,52,2.7,54.8,3511,1924,Figueiró dos Vinhos,Leiria,Centro
2019-12-03 11:13:36,Amor,LOCAL-100901,0.0,0,121,5.27,83,3.62,56.12,4088,2294,Leiria,Leiria,Centro
2019-12-03 11:13:36,Arrabal,LOCAL-100902,0.0,0,78,5.17,21,1.39,63.0,2397,1510,Leiria,Leiria,Centro
2019-12-03 11:13:36,Caranguejeira,LOCAL-100907,0.0,0,104,3.89,67,2.51,61.06,4376,2672,Leiria,Leiria,Centro
2019-12-03 11:13:36,Coimbrão,LOCAL-100909,0.0,0,37,4.37,22,2.6,51.15,1654,846,Leiria,Leiria,Centro
2019-12-03 11:13:36,Maceira,LOCAL-100913,0.0,0,197,4.12,135,2.82,56.74,8425,4780,Leiria,Leiria,Centro
2019-12-03 11:13:36,Milagres,LOCAL-100915,0.0,0,85,5.56,54,3.53,53.95,2836,1530,Leiria,Leiria,Centro
2019-12-03 11:13:36,Regueira de Pontes,LOCAL-100921,0.0,0,53,4.57,45,3.88,62.11,1866,1159,Leiria,Leiria,Centro
2019-12-03 11:13:36,Bajouca,LOCAL-100925,0.0,0,56,4.56,23,1.87,68.62,1791,1229,Leiria,Leiria,Centro
2019-12-03 11:13:36,Bidoeira de Cima,LOCAL-100926,0.0,0,51,4.01,40,3.14,61.72,2061,1272,Leiria,Leiria,Centro
2019-12-03 11:13:36,Colmeias e Memória,LOCAL-100932,0.0,0,65,3.43,35,1.85,47.43,3991,1893,Leiria,Leiria,Centro
2019-12-03 11:13:36,"Leiria, Pousos, Barreira e Cortes",LOCAL-100933,0.0,0,681,3.93,335,1.93,60.34,28721,17331,Leiria,Leiria,Centro
2019-12-03 11:13:36,Marrazes e Barosa,LOCAL-100934,0.0,0,480,4.2,215,1.88,52.96,21567,11422,Leiria,Leiria,Centro
2019-12-03 11:13:36,Monte Real e Carvide,LOCAL-100935,0.0,0,155,5.37,74,2.56,57.81,4996,2888,Leiria,Leiria,Centro
2019-12-03 11:13:36,Monte Redondo e Carreira,LOCAL-100936,0.0,0,134,4.8,89,3.19,57.49,4853,2790,Leiria,Leiria,Centro
2019-12-03 11:13:36,Parceiros e Azoia,LOCAL-100937,0.0,0,142,3.6,86,2.18,62.87,6267,3940,Leiria,Leiria,Centro
2019-12-03 11:13:36,Santa Catarina da Serra e Chainça,LOCAL-100938,0.0,0,80,2.78,70,2.43,67.78,4252,2882,Leiria,Leiria,Centro
2019-12-03 11:13:36,Santa Eufémia e Boa Vista,LOCAL-100939,0.0,0,78,3.39,63,2.74,61.14,3767,2303,Leiria,Leiria,Centro
2019-12-03 11:13:36,Souto da Carpalhosa e Ortigosa,LOCAL-100940,0.0,0,146,4.7,92,2.96,60.73,5113,3105,Leiria,Leiria,Centro
2019-12-03 11:13:36,Marinha Grande,LOCAL-101001,0.0,0,505,3.39,315,2.11,53.63,27809,14915,Marinha Grande,Leiria,Centro
2019-12-03 11:13:36,Vieira de Leiria,LOCAL-101002,0.0,0,108,4.21,54,2.1,49.88,5146,2567,Marinha Grande,Leiria,Centro
2019-12-03 11:13:36,Moita,LOCAL-101003,0.0,0,36,5.25,8,1.17,56.37,1217,686,Marinha Grande,Leiria,Centro
2019-12-03 11:13:36,Famalicão,LOCAL-101101,0.0,0,23,2.82,24,2.94,54.66,1493,816,Nazaré,Leiria,Centro
2019-12-03 11:13:36,Nazaré,LOCAL-101102,0.0,0,107,2.73,56,1.43,38.57,10155,3917,Nazaré,Leiria,Centro
2019-12-03 11:13:36,Valado dos Frades,LOCAL-101103,0.0,0,40,3.08,9,0.69,47.05,2761,1299,Nazaré,Leiria,Centro
2019-12-03 11:13:36,A dos Negros,LOCAL-101201,0.0,0,15,2.07,17,2.35,55.48,1305,724,Óbidos,Leiria,Centro
2019-12-03 11:13:36,Amoreira,LOCAL-101202,0.0,0,18,4.03,9,2.01,49.83,897,447,Óbidos,Leiria,Centro
2019-12-03 11:13:36,Olho Marinho,LOCAL-101203,0.0,0,31,5.34,17,2.93,50.35,1152,580,Óbidos,Leiria,Centro
2019-12-03 11:13:36,Vau,LOCAL-101207,0.0,0,18,4.21,11,2.57,50.89,841,428,Óbidos,Leiria,Centro
2019-12-03 11:13:36,Gaeiras,LOCAL-101208,0.0,0,56,4.39,15,1.18,63.07,2023,1276,Óbidos,Leiria,Centro
2019-12-03 11:13:36,Usseira,LOCAL-101209,0.0,0,16,3.57,11,2.46,54.97,815,448,Óbidos,Leiria,Centro
2019-12-03 11:13:36,"Santa Maria, São Pedro e Sobral da Lagoa",LOCAL-101210,0.0,0,56,3.15,38,2.14,52.65,3375,1777,Óbidos,Leiria,Centro
2019-12-03 11:13:36,Graça,LOCAL-101301,0.0,0,12,3.58,18,5.37,50.83,659,335,Pedrógão Grande,Leiria,Centro
2019-12-03 11:13:36,Pedrógão Grande,LOCAL-101302,0.0,0,54,4.81,26,2.32,55.37,2028,1123,Pedrógão Grande,Leiria,Centro
2019-12-03 11:13:36,Vila Facaia,LOCAL-101303,0.0,0,3,0.99,12,3.97,61.01,495,302,Pedrógão Grande,Leiria,Centro
2019-12-03 11:13:36,Atouguia da Baleia,LOCAL-101402,0.0,0,163,3.97,91,2.22,51.14,8033,4108,Peniche,Leiria,Centro
2019-12-03 11:13:36,Serra d'El-Rei,LOCAL-101405,0.0,0,20,3.23,19,3.06,53.04,1169,620,Peniche,Leiria,Centro
2019-12-03 11:13:36,Ferrel,LOCAL-101406,0.0,0,44,4.01,22,2.01,43.86,2501,1097,Peniche,Leiria,Centro
2019-12-03 11:13:36,Peniche,LOCAL-101407,0.0,0,214,4.01,86,1.61,42.31,12627,5342,Peniche,Leiria,Centro
2019-12-03 11:13:36,Abiul,LOCAL-101501,0.0,0,36,3.44,31,2.96,40.0,2615,1046,Pombal,Leiria,Centro
2019-12-03 11:13:36,Almagreira,LOCAL-101503,0.0,0,38,3.0,30,2.37,42.23,2998,1266,Pombal,Leiria,Centro
2019-12-03 11:13:36,Carnide,LOCAL-101504,0.0,0,29,3.66,14,1.77,47.01,1687,793,Pombal,Leiria,Centro
2019-12-03 11:13:36,Carriço,LOCAL-101505,0.0,0,72,4.41,54,3.3,51.53,3171,1634,Pombal,Leiria,Centro
2019-12-03 11:13:36,Louriçal,LOCAL-101506,0.0,0,97,4.53,73,3.41,51.37,4168,2141,Pombal,Leiria,Centro
2019-12-03 11:13:36,Pelariga,LOCAL-101508,0.0,0,33,3.62,17,1.86,47.7,1912,912,Pombal,Leiria,Centro
2019-12-03 11:13:36,Pombal,LOCAL-101509,0.0,0,295,4.31,133,1.94,44.07,15541,6849,Pombal,Leiria,Centro
2019-12-03 11:13:36,Redinha,LOCAL-101510,0.0,0,22,2.39,25,2.71,47.38,1946,922,Pombal,Leiria,Centro
2019-12-03 11:13:36,Vermoil,LOCAL-101513,0.0,0,59,4.61,34,2.66,48.72,2625,1279,Pombal,Leiria,Centro
2019-12-03 11:13:36,Vila Cã,LOCAL-101514,0.0,0,44,6.64,14,2.11,46.59,1423,663,Pombal,Leiria,Centro
2019-12-03 11:13:36,Meirinhas,LOCAL-101515,0.0,0,40,4.31,18,1.94,59.13,1571,929,Pombal,Leiria,Centro
2019-12-03 11:13:36,"Guia, Ilha e Mata Mourisca",LOCAL-101518,0.0,0,144,4.74,82,2.7,52.75,5763,3040,Pombal,Leiria,Centro
2019-12-03 11:13:36,Santiago e S.Simão de Litém e Albergaria dos Doze,LOCAL-101519,0.0,0,96,4.42,43,1.98,45.11,4819,2174,Pombal,Leiria,Centro
2019-12-03 11:13:36,Alqueidão da Serra,LOCAL-101602,0.0,0,41,4.51,22,2.42,57.06,1593,909,Porto de Mós,Leiria,Centro
2019-12-03 11:13:36,Calvaria de Cima,LOCAL-101605,0.0,0,41,3.45,36,3.03,56.71,2095,1188,Porto de Mós,Leiria,Centro
2019-12-03 11:13:36,Juncal,LOCAL-101606,0.0,0,62,3.92,47,2.97,57.44,2754,1582,Porto de Mós,Leiria,Centro
2019-12-03 11:13:36,Mira de Aire,LOCAL-101608,0.0,0,38,2.24,49,2.89,53.71,3156,1695,Porto de Mós,Leiria,Centro
2019-12-03 11:13:36,Pedreiras,LOCAL-101609,0.0,0,58,4.54,35,2.74,56.47,2263,1278,Porto de Mós,Leiria,Centro
2019-12-03 11:13:36,São Bento,LOCAL-101610,0.0,0,13,3.19,6,1.47,52.86,770,407,Porto de Mós,Leiria,Centro
2019-12-03 11:13:36,Serro Ventoso,LOCAL-101613,0.0,0,20,3.81,19,3.62,63.95,821,525,Porto de Mós,Leiria,Centro
2019-12-03 11:13:36,Porto de Mós - São João Baptista e São Pedro,LOCAL-101614,0.0,0,104,3.55,57,1.94,54.4,5390,2932,Porto de Mós,Leiria,Centro
2019-12-03 11:13:36,Alvados e Alcaria,LOCAL-101615,0.0,0,16,3.81,5,1.19,60.17,698,420,Porto de Mós,Leiria,Centro
2019-12-03 11:13:36,Arrimal e Mendiga,LOCAL-101616,0.0,0,29,3.14,32,3.46,68.6,1347,924,Porto de Mós,Leiria,Centro
2019-12-03 11:13:36,Carnota,LOCAL-110106,0.0,0,14,1.84,21,2.77,56.22,1350,759,Alenquer,Lisboa,Lisboa
2019-12-03 11:13:36,Meca,LOCAL-110107,0.0,0,21,2.42,14,1.62,61.03,1419,866,Alenquer,Lisboa,Lisboa
2019-12-03 11:13:36,Olhalvo,LOCAL-110108,0.0,0,14,1.38,14,1.38,65.53,1552,1017,Alenquer,Lisboa,Lisboa
2019-12-03 11:13:36,Ota,LOCAL-110109,0.0,0,13,2.06,6,0.95,62.02,1019,632,Alenquer,Lisboa,Lisboa
2019-12-03 11:13:36,Ventosa,LOCAL-110113,0.0,0,28,2.7,17,1.64,61.97,1675,1038,Alenquer,Lisboa,Lisboa
2019-12-03 11:13:36,Vila Verde dos Francos,LOCAL-110114,0.0,0,12,2.29,8,1.53,54.88,953,523,Alenquer,Lisboa,Lisboa
2019-12-03 11:13:36,Abrigada e Cabanas de Torres,LOCAL-110117,0.0,0,45,2.14,36,1.71,59.11,3556,2102,Alenquer,Lisboa,Lisboa
2019-12-03 11:13:36,Aldeia Galega da Merceana e Aldeia Gavinha,LOCAL-110118,0.0,0,35,2.43,18,1.25,58.55,2463,1442,Alenquer,Lisboa,Lisboa
2019-12-03 11:13:36,Alenquer (Santo Estêvão e Triana),LOCAL-110119,0.0,0,176,3.27,70,1.3,56.98,9456,5388,Alenquer,Lisboa,Lisboa
2019-12-03 11:13:36,Carregado e Cadafais,LOCAL-110120,0.0,0,157,3.03,85,1.64,48.19,10770,5190,Alenquer,Lisboa,Lisboa
2019-12-03 11:13:36,Ribafria e Pereiro de Palhacana,LOCAL-110121,0.0,0,15,2.03,6,0.81,57.2,1292,739,Alenquer,Lisboa,Lisboa
2019-12-03 11:13:36,Arranhó,LOCAL-110201,0.0,0,28,2.25,34,2.74,60.81,2044,1243,Arruda dos Vinhos,Lisboa,Lisboa
